1,#昆航动态#2010年11月6日，在昆明市创业投资引导基金推介暨颁奖晚宴上，昆明航空有限公司董事长王清民（图中左五）从昆明市委常委、副市长刘光溪手上接过#2010泛亚地区最具投资潜质十强企业#证书和奖杯。[鼓掌] 昆明航空成为500多家报名企业中唯一一家获奖的航空企业。[礼花] http://sinaurl.cn/h4QFmF
1,"右边的，说的太对了！ //@荔枝娘:""仿佛自己又变成了需要呵护的小女生""看到这话我觉得很诡异，现在很多愿意插手儿子家庭的婆婆都是这么过来的吧？？// @宝宝公主的奶牛生活 : [嘻嘻]"
1,羡慕嫉妒恨！[嘻嘻] //@大胖鱼鱼:来厦门旅游，在海边，漫步，戏浪，你也许会有如此幸运，旅游不花钱，还要给你钱，那条捡到的2万块的鱼，你值得来
1,[赞]认同，灵魂升起的地方！ //@骑游公社://@大鹏背包走天下: 回复@新浪湖北旅游:一起分享那灵魂升起的地方！ //@新浪湖北旅游:童鞋，你的这条微博内容灰常的八错，已经被选到新浪湖北旅游的网站咯！传送门: http://t.cn/aROSx3 [鼓掌]恭喜的同时也希望以后多@新浪湖北旅游 分享旅途哦
1,我在小米[嘻嘻]
1,最右。//@张坤: //@温柔大盗DONEWS:教主[威武] //@北京厨子: 最右！我也被忽悠啦，[哈哈]//@?丝文化传播: [哈哈]右边--》//@清华南都: 学校早就放假了，聪明人都不选这时候来做讲座。。。
1,#美国lake tahoe# 睡不着和小朋友们在房间烤棉花糖吃[?嘴][?嘴]我们假装在CAMPING[嘻嘻]
1,。。。等明天醒来他们是什么反应？[哈哈]//@冯文杰: ron哥口味重啊//@来去之间: 围观马甲 //@bian:这个这个，睡了 //@nico: 张馨予上错号啦。 //@魏君子: 男怕上错床？女怕嫁错郎？这是上错号了么？
1,求剩蛋礼物～[亲亲]
1,今天没事晚上有情况吗[哈哈] //@挡不住的美食个性:昨天晚上去的!哈哈 //@星级酒店培训郗老师:啥时又去吃了。
1,明天就见冬儿了~~[太开心]//@猫咪家的小魔女: 不管是出生之前，还是出生之后，你和妈妈都是一体的。。。
1,哈哈[哈哈][哈哈][哈哈]@高小胖930 @AlwaysObsessed @爱生活-爱橙子 @子心--妞儿  //@?事搜一搜:[赞]
1,东西到货，G先生肯定又会夸我贤良淑德！买了三家的，刚买就告诉他了，他说，我太懂他麻麻的心了～～[鼓掌][偷笑]
1,like!他是萨芬娜的粉丝吧~[嘻嘻] //@conanemily：爱他！
1,澳洲老有surprise[嘻嘻]//@李开复:你是饿了，还是怕了？
1,[哈哈][哈哈]//@刘铨淼: 转发微博
1,你也会幸福的，午安[嘻嘻]//@CUC艾欣:真幸福。早安～
1,顶风作案!明知有雨，但实在舍不得半个月前就定好的票!40大洋一张呢，3个人120大洋呢![嘻嘻]叫人高兴的是凭票换冰淇淋，赚大了![哈哈]
1,偶爱土豆[哈哈]
1,晨练都这么有范，是不能经常亮相[嘻嘻] //@黄村:步伐很稳嘛[哈哈][哈哈] @胡大治
1,[嘻嘻]亲，楠哥的店品质有保证，希望亲多支持哦~
1,有朋友说，来了@文怡美食生活馆 后，总觉得自家厨房变小了[哈哈]
1,在宫城人偶体验店画小娃娃，算是三八礼物吧[哈哈] 老爷爷50对岁了，从父辈开始就在和木头打交道，喜欢木头的味道
1,回复@夜里梵高:君亭的家门向每个游子敞开！欢迎回家！[鼓掌] //@夜里梵高:我想回家！哈哈哈[亲亲] //@杭州君亭湖滨酒店:君亭，你在杭州的另一个家！
1,[鼓掌]请各位好友帮我们公司的应有投个票，多谢~！第90号“阅米”
1,#ICing美食时尚专家团#加班时间，很适合吧？//@Sunray加V:有点像西柚汽水，略带酒香味。[鼓掌]
1,"您今天也带阿婆阿公去看猫宝宝了吧. 有爱心的乖宝宝! [赞] //@悦馨:是啊,野猫把猫宝宝生在我家阳台上啦！ // @光照大地 :[哈哈] 又来了一只小猫阿! 和米多颜色一样哦. 好玩!"
1,把你拍在刀尖上//@光头阿斌哥: 回复@美食CEO宁哥:@三摩地帮主 长江后浪推前浪，一浪给帮主拍沙滩上[哈哈][哈哈][哈哈] //@美食CEO宁哥:恩那是我们向往的目标[嘻嘻][嘻嘻][嘻嘻][嘻嘻]
1,这种事情，只有在最神奇的国度才会出现！//@晏耀斌:[哈哈]//@作家高海波://@转评作者: //@广州湾在线: 转发微博
1,咱们结伴去布达佩斯当土豪吧！[嘻嘻]先备个攻略>>http://t.cn/zRoKlPj
1,洗衣服啊！求捎带！[哈哈]//@六普团委: 转发微博
1,这样子啊~[哈哈]值得转发
1,多逛逛哦。相信会有更多的惊喜！[爱你][爱你]
1,谢谢[可爱]谢谢[可爱]《?小》??→ http://t.cn/zWUj57I //@壶理又壶图: 感动 励志 简单的情节简纯的画面伴着少年铿铿的话语喷发出人性良知的光亮和力量//@黄茜: [呵呵]//@大村敦志_Ash_Omurah: [赞][可爱]//@学会执着zhdh: 老师就是老师，觉悟都高，要是看您片的人觉悟都这样，世界就真和平了
1,罗琳变身罗伯特，期待作品也出现脱胎换骨的变化～[鼓掌]//@彭伦空间: 她起了个男人的笔名，是要跟男性推理小说家叫板吗？ //哎呦喂，罗姨又来了！
1,【加班诗】灯火阑珊已深，车水马龙渐稀，父慈子孝团聚时，怂人独守加班中――送给加班的自己[嘻嘻]
1,//@爱旅游爱赣州: 中央四套出品，[good]展示赣州客家人文历史，将拍十二集，九月左右播出，期待中。//@客家情e:《客家足迹行》走进客家摇篮―赣州！[鼓掌]@爱旅游爱赣州 @江西风景独好 @江西赣州旅游 @赣州天下游 @赣州小编 @赣州同城会
1,@盖梆 ：盖梆侠义热心肠，帝都赚钱可劲忙。钞票数来又数去，疏财打点到我帐。[哈哈][哈哈]
1,挺好玩儿的，过年更充实了。[太开心] //@母其弥雅:初一我?一起吃素吧~?得不要吃稀?，洗澡和睡午?喔~
1,[哈哈]//@闻博_Jasper: [哈哈][哈哈][哈哈]
1,我关注到了，虽然说“得到了全世界人民的坚决拥护”，却只有中国媒体在“争先恐后地转载”“铿锵有力、义愤填膺地朗读”，立刻想起那句唐僧唱出的Only you... 朝鲜军民的中国成语用得很熟练，要赞一个。 //@夏芒:[哈哈] #狂人日记# //@今日朝鲜:请注意你的言语。
1,要我年?十?一定?周生生??系列，太可?了！3020hkd ?我??95折呢。墨西哥版?限量呢。也真服了那些年?人，?上找??托我下手[哈哈][哈哈]
1,等哈尔滨开店了，你就有口福了[哈哈]
1,前天外景冻感冒，今天二十五片暖宝宝，贴满前胸后背，有了这些盔甲，今天的外景戏，就不怕冷啦！[哈哈][哈哈][哈哈]＜家和万事兴＞@简远信
1,回复 @契尔年科-:因为搭档@盛博 的一句话，让我得到了更多朋友的祝福，每句生日快乐都让我感动不已。谢谢让我快乐的工作，让我骄傲的朋友，让我幸福的家庭，谢谢你们让我拥有的一切 //@契尔年科-:生日快乐！熊大美女！ //@熊丽电台: 我很荣幸被@盛博 挤兑，这样能让我变得聪明。[太开心]
1,哈哈，这姑娘也成新鲜物了。说到具体是哪儿产的，还真寡闻了[思考] //@i蓝莓妈妈:[围观]哥伦比亚龙珠果？？？[吃惊][偷笑][哈哈] 敢情咱80年代吃过这么华丽丽的洋果，那时候多的是，且便宜。@嘟嘟小花牛  //@钱文忠:上海超市、街头可以买到，其味独特可口，超?里的名字不统一，大多起洋名，其意昭然
1,好的?????????祝你成功[鼓掌]
1,放假了！这一周必须用来消费快乐。可别上班时想的是放假，放假时想的是工作。什么时间就做什么事。放假了！都玩儿起来吧。得会陪领导欢乐谷走起[嘻嘻]
1,谢谢亲爱的，送你哦！//@李慧珍:哇咔咔～[花心][花心][花心]都是我喜欢滴～[鼓掌][鼓掌][鼓掌]恭喜妞啊～
1,大师算的真准！这么闷的天儿，鱼也不咬勾啊[哈哈][哈哈]
1,阿一股[哈哈]
1,我哭！我哭！我哭！//@elsa-zhuyun:哈哈，祝姐减肥成功，也不指望你能减到多瘦，能回到以前美美的样子就很不错啦！[哈哈]
1,回复@周墙:兄弟我长期无语中。[哈哈] //@周墙:无语了，哈哥 //@周墙:扯淡的社会。
1,"我热4-1干掉凯子！[怒] //@ALAN7汪涛:?干掉LBJ! //@朱开开:[哈哈]贴切~//@小包子他爸: yeah, bitches//@LOVE_凯尔特人: 魔术师一定不是故意的！//@鲍贰: 终于拿下了，说个好玩的，M.Jackson比赛开始前做节目本来要说：Miami benches.....不过他却说成了Miami bitchs....[偷笑]"
1,来过傣族寨子的朋友应该知道这道菜的菜名[嘻嘻]@小驴佳佳 @户外志雨儿 @张震摄影-专业汽车旅行 我在:http://t.cn/8F8WWUK
1,哇！稀饭诶[鼓掌]
1,"激动人心的时刻[心]#微动日照#传播大赛大奖ipad实图奉上!感谢@日照市旅游局官方微博 的好活动.东方太阳城给了我太多惊喜,美食霸占味蕾,美景俘获视觉[爱你]仙山兔耳鳗鱼香螺,故地重游也仍有遗憾.日照,美就一个字,我还会再来的@日照旅游王立新@日照旅游-日出先照当属日照@日照旅游咨询网@山海美景"
1,请问这款多少银子？[威武][围观][爱你]
1,[哈哈]太像了太像了~
1,回复@赵红欣CZ:[可爱]这评价太高了，我再接再厉。 //@赵红欣CZ:@友君微博 和@周思超 具备以上特征，特此[赞]！
1,@养熊猫的李桑 给你来一个?[嘻嘻]
1,@光头老薛 [哈哈][哈哈]
1,学生手册，怀旧一下[嘻嘻]。你用过这个版本不？
1,怎么个免费法[鼓掌] ，估计往返呼伦贝尔的费用自理吧？ @八戒如来神掌 @梁智勇 @海疯 @吹?DO
1,[哈哈]//@霏霏琦小只猪: [思考]有黑幕？！//@欣怡Leafly: @勇敢的马 @钟Sir--@霏霏琦小只猪 //@万度创智传媒:[哈哈][哈哈]
1,//@陈莎SHA:美～[亲亲][亲亲][亲亲]
1,//@星座爱情001: 女人，要经营自己！[鼓掌]
1,UP！虽然你很不和谐//@风言疯语LaiN胖子：为啥你不关注别人，却要别人关注你？学名人啊？[嘻嘻] //@ponponxu：转发微博。
1,连蛋糕都上演彗星撞地球，末日的气氛十足呀[嘻嘻]
1,#须叔荐书#春节前最后一赞《#下一站，影帝#》:@青罗扇子 《名流巨星》第三部，新生代偶像VS黑道经纪人、声色娱乐界VS恩怨幕后战，CP更萌、虐点更足[威武]叔已被侄女带成扇大粉[哈哈]感谢@青罗扇子官网 提供好书！闪瞎的烫金烫银书名[赞]正好听李祥祥首单《绝地》，歌词很像写顾羽呢http://t.cn/8FxpxKX
1,一直觉得四川话真好听，传神呀[哈哈]//@朱小黑: /先生，您对成都的限行有什么感想吗？” “可以说家乡话不？” “可以” “不晓得日嘛哪个瓜娃子哈麻批想出来嘞这个锤子政策，他懂个铲铲啊，日他仙人板板哦！~” “这个是什么意思呢？” “就是努力工作，为构建和谐社会贡献自己的力量/@成都-陈琳:
1,// @melissa_晓梅 :实践ing[爱你]@亦菲晴岚猜火车
1,我转了，捡不到明天找你要了[嘻嘻]
1,美女到北京，北京欢迎你 ~[嘻嘻][威武][围观]
1,标准由会员大会选举出?并经省民政厅社团管理局批准、省旅游主管部门认可的合法副会长。不过该会七年不换届，我也早该下台了。下台也是首届副会长。[哈哈] //@伟哥嘛:有?????？[嘻嘻][哈哈][兔子]
1,回复@柠檬猫薄荷:对[爱你]
1,我觉得。。。。这个人听力有点厉害。。。[哈哈][哈哈]
1,早安[亲亲]
1,别客气嘛~[太开心]小狗狗有家了，我就开心了~~[爱你]
1,你们辛苦//@三丁ting:谢谢Elo帮忙看摊！[嘻嘻]
1,真的有很多相同之处啊！结拜为兄弟吧！[哈哈]//@厚子林:亲们，视频发啦。回味下泉州的味道。客串主持人好美@南京-老李 @嘉美猫 @温和行者 @苏世独立啦 @繁星满天飞扬 @石泡泡大仙 @Domo-YoYo @大脚丫丫跳芭蕾 @香大菜 @郝浩
1,回复@老邵拖延症早睡早起:换衣服啊//@老邵拖延症早睡早起:回复@相声演员大春:说得是晚上散场的时候[哈哈]门口等了好久都不出来哇
1,美丽的天鹅向我们游来。[爱你]
1,宁时细个还一味按动画，因为家里没有上网，不会装游戏。天真可爱的三年级。//@我系鸡头: [哈哈]
1,晚饭开始啦！[抱抱] 这是什么菜？竞猜竞猜！！
1,重要节日！祝快乐！过节的童鞋请对号入座~[嘻嘻][鼓掌][爱心传递]
1,"真正的原生态!!!所以呢,人不要试图去改变自然,而需要去适应自然!!![哈哈]"
1,#舌尖上的河北#吃到了勒泰这边的石头饼，口味一般，味道有点淡。搞不懂为啥要叫石头饼呢？你知道哪家石头饼好吃吗？[抱抱]
1,玉立婷婷，美好心情！@孙烨  幸福人生！生日快乐！[玫瑰][玫瑰][玫瑰][爱你][爱你][爱你][蛋糕][蛋糕][蛋糕]
1,?[哈哈] //@梦想家陆子矜:说的对
1,回复@奔跑的大儿童:呵呵，那到时一定要报名啊！[嘻嘻] //@奔跑的大儿童:我想去。。。
1,#读老舍#终于快到周末了[泪]多么美好的两个字啊！不知道有没有在为年会节目等苦恼的观众？分享一篇《科学救命》，安慰一下。[嘻嘻]
1,随手拍 放大看 生活处处有惊喜 运营商就别捂着啦 Iphone 5 来了！[嘻嘻][围观]
1,高级白 //@英足总:哇~~~//@ARS陈佳: 我的智商是硬伤。//@大笨蛋小蝎子静下心来写论文:有机会我也要玩一玩!大家一起玩[亲亲]@每天默念我是胖子一千遍 @清墩小梅鱼 @贝特米 @隐隐傻傻要闯遍天涯 看懂了伐[偷笑]//@news恋久: 看了评论才看懂....
1,【#非常了得#美女不做猎头当红娘】[围观] 女嘉宾自我介绍说：“我以前是做猎头的，但发现找人越来越难，而且跳槽是一件很没有幸福感的事，所以就做起了红娘。”红娘还现场给选手做起了媒，无奈选手“@郭德纲 和@孟非 的结合体”的要求实在太高[嘻嘻] 只得罢了。http://t.cn/zQGGyOL
1,[嘻嘻]太好玩了！测试出来，我和@张智霖 的相似度是71%，大家觉得像吗？你像哪个明星呢？快来测测#明星相#吧： http://sinaurl.cn/h5At0G 妈呀！！！！我不评论了~~~大家懂的~~~
1,@草下凡人 [哈哈]
1,回复@hiroto93:没有啊！而且举办音乐会的时候有可能需要做工作[泪] //@hiroto93:话说回来叔叔的演出会有视频吗？？[可爱]
1,还在老挝么？佛教国家会让你感到一种难得的心灵安定，这种安定感是弥漫在空气中的，上次在吴哥，和一位僧侣用英文聊佛法，很长见识，当时就想不走了[嘻嘻]
1,#小西驾到#真心喜欢这张照片，看一次笑一次，太可爱了！[哈哈]
1,//@豆腐一鱼: 今晚！#明星fm# 守候#尚雯婕# [爱你] //@李小娜DN:[来]
1,看看我在干嘛？自己摸成大花脸了，睫毛都被烧了。 [哈哈]
1,创意无所不在 //@hktraveller: [哈哈]
1,回复@manic要淡定:欢迎欢迎啊！感谢来支持金小帅[太开心]#签到有礼#积分0.5 //@manic要淡定:啊啊啊  晚了好几天[泪]  从今天开始早晚安吧！[许愿]
1,[鼓掌] //@朱皓毅: 原来蔡总是首发[嘻嘻]
1,哈哈哈哈，这句话实在是太经典啦！！@茉茉宝贝儿 //@MegWu吴湘玲: 哈哈哈[嘻嘻]有道理的啦
1,亲，好吃就经常来尝尝西江的美味吧[亲亲]
1,@嘟jean 恭喜你家林峰，好靓仔呀[哈哈]
1,[哈哈][哈哈]@郭昱媛Wendy
1,好喜欢@向京 老师的#亲爱的小孩#在@CIGE 上也看到了[可爱]
1,回复@洪毅7027:我这角嫩的老身体，经不起折腾啦。[哈哈][哈哈][哈哈] //@洪毅7027:回覆@zivzhang:不行，必须去 //@洪毅7027:老?，周，咱??趟上海吧！@韩雪knight @赵洲JJ。先吃再玩儿 //@打了鸡血的白蝎子:听说你行[哈哈] //@超级DuDu: 同志们觉得我行吗？[哈哈][哈哈][哈哈]
1,听说 男人都喜欢 苗条 眼大 腰细 腿长……[哈哈]
1,//@上海广告媒体圈: 回复@别笑严肃点儿:[围观] //@别笑严肃点儿:@上海广告媒体圈 @广西广告媒体圈 壮哉！ //@每日高清电影:这里的视频太享受了！[太开心]喜欢你的视频，[鼓掌]每天必看[亲亲]
1,@大董意境菜研发徐勃 [鼓掌]
1,谢谢莫莫 //@莫莫6290://@小冷6699:[鼓掌]
1,我就怕你戴会小，刚刚好我就放心啦...美美的过年吧...蜜蜜小姐新年快乐思密达...[哈哈][哈哈][哈哈][爱你][亲亲][亲亲][亲亲]...
1,[偷笑]//@欧美二线品牌: [哈哈][哈哈]//@逍遥兽:人生哪容你卖萌？发懵有时，傻逼有时，全靠彼此大嘴巴抽醒！
1,早晨同事在屋里听歌，放了一首《千里之外》，有一句歌词是“一生有李白”[嘻嘻]。然后我就想，什么情况下能“一生有李白”呢？我分析，应该具备以下条件：⒈跟李白住得很近或是住一起；⒉比李白小或是跟李白同时出生；⒊比李白死得早或是同时去世。具备以上三个条件的人才能“一生有李白”[鼓掌]
1,[哈哈]//@太空闪光: 南方的同胞联合起来，提案：我要暖气！起床靠毅力，洗澡靠勇气的转！
1,能遇到什么大好事呢，好期待啊[太开心]//@写-写: 能不长高么，能瘦么。。。[失望]
1,//@韩凯云: 回复@巨蟹座-小?:[嘻嘻]嗯呢??也适合我们做后期的??你懂的??[偷笑] //@巨蟹座-小?:回复@韩凯云:嗯嗯……解压神马的最适合考试周了[爱你] //@韩凯云:回复@巨蟹座-小?:[笑哈哈]是啊? //@巨蟹座-小?:完美释放是你们的新节目么？ //@韩凯云:[偷笑]害羞啦？?
1,幸运曲奇真的带来好运了，活动抽奖居然被抽中啦[哈哈] @余久久 @ssam北京 @锦食送-JinShiSong
1,10月23日，北京市文物局2013年信息、微博工作人员培训暨2012年工作总结会在大觉寺举行。@老舍纪念馆微博 和@首都博物馆的文化表情 获评2012年度微博先进单位。[鼓掌]主页君也被评为先进个人啦～[嘻嘻]哈哈哈谢谢大家，谢谢CCT……咳，感谢大家关注～谢谢大家对我馆工作的支持！
1,真心舒服开怀[爱你][爱你]
1,我是一个有情怀的龙猫[哈哈] //@Hikerell的黑帽子:@龙猫
1,好 //@镭老:好看。//@北京鸭脖: 这比获诺贝尔文学奖的好看[鼓掌] //@张晓鹏jonathan:好看//@梁小猪的快乐生活: 今晚又看了个长篇，不让人睡觉了！
1,继续替班@环球旅行家 ，朋友们还在吗？[太开心]
1,没参加表示遗憾。我要这胸章，keep one for me[可爱]  //@瘦胡_sOULkITCHEN:这次活动很好，特别是下午的安排。
1,回复@Dimple在凤凰新媒体:那我们强烈要求请大家吃顿好的了[哈哈]@Ciky的角落 @琦怪奇 @RukMaiMeeWantay_K //@Dimple在凤凰新媒体:宁生苦短要及时行乐，钱乃生外之物生不带来死不带去，想花就花呗[偷笑] //@mendy静静:[赞]，钞票是侬多呀[偷笑]，嗲是嗲额[给力][鼓掌]
1,又到了小酌时间，小萌的芝华士18，梦梦的MARTINI，MARTINI加冰块连口感都变不少[可爱][哈哈][可爱]
1,用自己包的粽子祝大家端午节快乐！虽然卖相一般，味道可是很不错滴~有甜粽也有咸粽[嘻嘻]
1,[哈哈][哈哈][哈哈] //@韩军立:[哈哈]
1,高清，大家收图啦~ //@端木妙子: 大家都笑的好开心啊~[嘻嘻][鼓掌][太开心][心]//@X-Space: @CocoCheong @令照_fiveshine @端木妙子 @双鱼座的KIKI @BiMBA-Freddy @朗润Anson @北岸Northland @三个三个 @夏夏_BiMB
1,@merlinpku [嘻嘻][太阳]//@下午茶2599:远离消极的人！
1,转 //@yigewa: [鼓掌]//@求助社会关注中风偏瘫弱势人群: //@新言艳语: [鼓掌]
1,谢谢艳平带来的最新消息，“爱佑童心”项目再添一加定点医院――广东省人民医院！[鼓掌][赞]广东及周边的先天性心脏病患儿可以去广东省人民医院申请爱佑的资助！[兔子]
1,[偷笑] //@蔡卓妍:哈哈哈哈..[哈哈]
1,培哥 我在上班好哇[泪]//@陪陪无人陪: 哈哈哈。。。不说自己出去玩了多少时间[嘻嘻] //@球球V发胖:[挖鼻屎]光想旅游 不想工作 拖出去喂鸟
1,[阳光]梦想经常会变成挑战，而我们正是因为挑战而活。Hi，粉粉们，这一周，你的挑战是什么？[嘻嘻]
1,#睡前一笑# 回家过年如果有人问起，你怎么变胖了，你就说忘了。不要解释，越解释越悲伤。。。[哈哈]新年的脚步越来越近啦！不过大年三十晚《超级笑星大拜年》带来的欢笑年夜饭吃了可不会变胖哟~很晚啦~大家早些休息！明天还要上班哟~[嘻嘻]晚安！
1,回复@牛奶小姐vera:[可爱]谢谢 //@牛奶小姐vera:回复 @凌一凡:所以啊，何必纠结，看清真相就好，日子还要继续，开心点！[太开心] //@凌一凡:回复@春天的大西瓜:你说对啦。我很受伤！ //@春天的大西瓜:说到底还不是因为你自己在乎 往心里去了么 //@凌一凡:回复@彭钰涵XCAR:谢谢啦~
