平板,1,平板电脑拿在手里看视频玩游戏都很好用，屏幕清晰，电池耐用，挺好的。
平板,1,字大，老人拿着很不错的呦
平板,1,网速快，好好好
平板,1,很好 不错 真不错 值得你拥有
平板,1,不错，性价比挺高的。孩子一直在看，不卡不烫。就是买少了，没办法，又下了一单！
平板,1,质感和外观挺不错的。主要用来看文档和视频，配置完全够用了。希望用起来很舒服
平板,1,第一次购买华为牌子的东西，用了再说
平板,1,外观好看，用着也挺顺溜的，就是摄像头像素较差！没有配耳机有些可惜
平板,1,看电视，玩游戏，不错的。特别是快递，超五星服务，速度也是杠杠的
平板,1,刚刚才拿到手 开机运行很流畅 一点卡的感觉的都没有 机身触感也很好
平板,1,一直喜欢华为家里手机都是华为所以买平板果断选择了华为没有失望非常清晰音质漂亮支持华为!
平板,1,整体还算满意吧，毕竟价格在这里，送货速度慢了点，这大黑边不是盖的，机器是真机。此平板也就娱乐一下就可以了，满足一下日常需求，在意黑边的就别买了，不开机还好点，一开机这大黑边一览无余。以前在京东买东西从来不验，现在有点不放心了，还得验一下。
平板,1,平板目前用着还不错，系统流畅，暂时没发现什么问题，自带软件还行不是特别多，就是连张膜都不送，太吝啬了吧
平板,1,帮朋友买的，朋友很满意
平板,1,大小合适，使用中期待好的表现
平板,1,真心棒棒哒 用着也不错
平板,1,不错挺好的，和描述的一样
平板,1,给儿子拍的艾派德，收到一段时间了，目前感觉还不错，物流很快，总之感觉还可以，好评！
平板,1,画面、色彩可以，就是充电好像挺久的
平板,1,包装很好，一开机提示升级，简间设置一下然后开始使用，反应好快，不错，价钱合理。
平板,1,这款平板电脑质量很好，很好用，我特别喜欢！特别好用，速度快，大屏，很清晰
平板,1,帮同事买的，原来八寸的丢了，重新买一个。
平板,1,送给儿子的礼物?，宝贝非常喜欢，外观漂亮又好用，买了几部华为手机了都很好，经得住摔，相信这部也不会让人失望，继续支持华为，继续支持京东。
平板,1,给妈妈的，她很喜欢，挺好用的，屏幕很大，适合妈妈用
平板,1,正好看！华为的商品华而不实，为所欲为！又没有性价比，有没有颜值！真的是好值啊！大家快都别买了！真的好好呀！
平板,1,好评，我感觉不错，你看它耽误睡觉，呵呵呵。
平板,1,还可以，性价比高
平板,1,不错，很清晰就是没有东西送，就只有一个保护膜，皮套还要自己去买！
平板,1,非常好的板。不管是性能还是其他的，支持国产，支持华为！
平板,1,质量和物流、配送超赞五星
平板,1,实际就是一个加大的华为P10，home键的效果都一样，就是外放的声音有点大，系统很流畅，比我的三星S6 Edge流畅很多，128G也够用了，耳机我个人感觉不像想象中的那么出色，耳机没有噪点，没有杂音，但是低音效果很一般，还原了真实中录音的那种原声效果，平板电池很耐用，充电感觉不快，不得不吐槽一下送那个外壳，正着关不能锁屏，反正居然还要锁屏，什么设计？？？总体来说比较优秀，这个平板是我卖了ipad购进的，就是用来看看直播，看看电影，感觉很不错，就是购入时间太长了，足足11天才到手！6.18购入才2466块，值得入手！
平板,1,赶上华为平板活动分期还送了膜和套子和乐视卡很划算，华为平板速度快不比水果差，和手机操作一样很方便，做工一流
平板,1,不错的手机，比较流畅，第二次购买了。大屏用着爽。
平板,1,用了一段时间才来评价，挺不错的，国内平板也不差，希望更多人支持国货。
平板,1,不错很喜欢就是有点&重礼物一不送点有没有贴膜也不知道
平板,1,包装一般，外包装较大，平板的本身外包装很小，平板在里跳得很欢。
平板,1,华为手机挺好的，一直都用华为，郁闷的就是屏幕太容易坏了！
平板,1,早上就收到了，很高的性价比！支持华为！
平板,1,不错，性价比高，当备机很合适…
平板,1,的确不错，不错。手感舒适，操作间单，反应灵敏。
平板,1,很轻薄，漂亮。看片音响效果好，色彩也不错，全家都用华为，都感受很好，支持国货。
平板,1,送给爸爸的礼物 用得还不错 手机也是华为的 配套容易学会操作
平板,1,屏幕清晰，运行速度流畅，软件较多，音响清晰，对得起这个级别这个价格，
平板,1,吾消费京东商城数年，深知各产品琳琅满目。然，唯此宝物与众皆不同，为出淤泥之清莲。使吾为之动容，心驰神往，以至茶饭不思，寝食难安，辗转反侧无法忘怀。于是乎紧衣缩食，凑齐银两，倾吾之所有而能买。东哥之热心、快递员之殷切，无不让人感激涕零，可谓迅雷不及掩耳盗铃儿响叮当仁不让世界充满爱。待打开包裹之时，顿时金光四射，屋内升起七彩祥云，处处皆是祥和之气。吾惊讶之余甚是欣喜若狂，呜呼哀哉！此宝乃是天上物，人间又得几回求！遂沐浴更衣，焚香祷告后与人共赏此宝。人皆赞叹不已，故生此宝物款型及做工，超高性价比之慨，且赞吾独具慧眼与时尚品位。产品介绍果然句句实言，毫无夸大欺瞒之嫌。实乃大家之风范，忠义之商贾。
平板,1,用了一段时间才来评价的，用着不比外国的手机差，支持国产
平板,1,冲着华为这个牌子才买的，希望耐用
平板,1,速度不错，音效也可以
平板,1,很好很喜欢，分期六期免息很给力，关注好久了，终于在618如愿以偿
平板,1,手机无法接听电话挂断电话，一塌糊涂！
平板,1,还不错，买的值，支持国产
平板,1,安卓系统用着挺方便，就是专用的软件比IPAD少好多。
平板,1,就是喜欢华为，同事们都在用这个牌子，这款M3棒极了，能打电话的平板！非常喜欢
平板,1,家电电子产品一定上京东啊，正品又快捷，给京东快递100个赞?，我家是农村的，其他快递我都要去镇上自取，京东送到家门口，平板我特意试用了两天，早上满电，孩子玩会游戏看会动画片，我自己一天也是该用就用，到晚上还有30的电，觉得可以了，反正晚上都是要充电的
平板,1,个人觉得华为平板确实不错，使用性能很好！京东配送超给力，早起下单中午就收到了！
平板,1,好东西，支持国货，等有钱啦还买一个大一点的。
平板,1,很良心的平板 支持国货。
平板,1,物流迅速，价格合理，用来看电视剧，老妈很喜欢
平板,1,买给小朋友学习用的，整体不错。感觉和苹果差距越来越小了，华为加油～
平板,1,挺好的，反应挺快，我也就是用来看视频的，我觉得挺满意的
平板,1,使用一段时间评价，华为不错。
平板,1,孩子们很喜欢，速度挺快的
平板,1,整体还行 就是显示不是很好 音质真心不错 储存太少
平板,1,美观大方好用
平板,1,华为华为中华有为 家里的苹果pad坏了 这次选择支持国产平板 很棒 各方面很均衡 唯一不足的是音响没有想象中好 无论怎么样 很喜欢 推荐购买
平板,1,很好的平板电脑，做工和产品设计都很好，特别是音质优秀！
平板,1,超棒，流畅，哎呀，就是非常非常非常非常喜欢
平板,1,昨天下的单，今天收到货了，感觉大小刚合适，暂时没有发现啥问题，等用一段时间再来追评
平板,1,最后说说我自己的看法：我认为M2是所有华为pad中最成熟的一款，有他自己的个性，无论是音质，安全性，精致的小功能，还是运行，都比其他pad更胜一筹。
平板,1,用了几天才评价，华为真心不错
平板,1,宝贝很好！很喜欢！快递也很给力！才一天就到手了！非常感谢
平板,1,十分满意，尤其是出色的本地视频，音频体验，用了将近三个月了，各个方面都很不错，声音外放比目前市面上的几乎所有智能手机都要响，哈哈，带上耳机的话效果也非常的好，不愧是哈慢炖音效......
平板,1,华为(HUAWEI)M2 8.0英寸 平板电脑1920×1200 麒麟930 哈曼卡顿音效 3G/16G WiFi)月光银 ￥999 很好
平板,1,商品收到了，但是还没用，等用过后才追加评价吧
平板,1,像放大版的手机，扁长型，还可以，流畅，触屏也挺灵敏
平板,1,超级棒，用起来也不错
平板,1,买给老爸老妈用的。爸妈很喜欢。速度还是比较快的。一般都是看电视多，屏幕非常清晰。
平板,1,宝贝很好、我用的非常爽、全新的、包装也很好、发货速度非常快、不到二十四小时就到了、谢谢京东！我配了一个皮套、
平板,1,华为手机质量不错，手机很大
平板,1,还不错，大小合适，速度快，好评！
平板,1,屏幕分辨率有点低，
平板,1,挺好，货物已收到物流很给力，操作也挺方便
平板,1,收到产品已经半个多月了，一开始用着不太好用，慢慢的就好使了，可能是习惯问题吧，主要是屏的分辨率真的不错。
平板,1,玩王者荣耀还可以，特意选的和手机屏幕一样的比例！特效全开不卡！虽然屏幕有点大，但我手指不短所以能用！手指短的玩农药不建议用这款?
平板,1,屏幕有个小点不是很明显擦不掉不知道为什么 不影响显示 也就没在意
平板,1,开始上网不太好，老是上不去，后来各种弄了好些了，画面有的地方还是稍微的欠缺些，声音挺大的
平板,1,第一次买华为的平板，比较大，看电影还不错，系统还没有优化。自带升级包！盒子里有一块送的软膜，但是没用到。刚刚开始用，没有多大的感觉！物流差劲，说好送货到家，得自提，严重鄙视！
平板,1,买给老丈人的，挺不错的嘛
平板,1,五星级品质！华为值得信赖！
平板,1,运行速度非常好！
平板,1,就是感觉貌似怂二次封装得 显示屏上有划过的印记 后面贴膜里面有颗粒壮的灰尘 可能是受网上的影响 整体来说还是不错的 挺喜欢华为得 买了华为Mate9Pro 荣耀V8 加上这个M3 都很不错
平板,1,物流快，东西不错，颜色柔和，视觉舒适，很满意。给五个星下次再观顾
平板,1,不错挺好，不知道用的久不！
平板,1,东西收到了，配送速度挺快的，凌晨下单当天就收到了，本来系统显示预计是明天的，结果当天就收到了，比预期的要好，非常满意。
平板,1,画质还可以，就是声音有点小
平板,1,很好！很喜欢。
平板,1,手机尺寸大小很合适，音效可以！
平板,1,还行吧，，，，，，，，，，，，
平板,1,还不错，大屏看电影或者打游戏都很爽
平板,1,快递的速度是没的说的 很快 就是包装有些令人担忧 还好里面没事 板子不错 看了挺久 续航也不错 至于有的人说的拖影 我这个板子还真没有 运行很流畅 现在想想当初买个通话的好了 可以现在只能这样
平板,1,国产大牌子！值得信赖！京东送货快
平板,1,很不错，家人很喜欢，推荐一下
平板,1,快递很快，昨天中午下的单，今天中午就到了。到了就迫不及待拆了，感觉还不错，音质很好，感觉就是一个大屏幕手机，唯一一点不好的地方就是充电速度太慢了，这点还能接受
平板,1,不错不错超级喜欢
平板,1,还可以不算很好，反应速度稍微有点慢。
平板,1,现阶段还不错，看下后续的体验！
平板,1,这平板还可以吧看电视小游戏可以。玩手游能坚持半小时然后退出在登陆就不卡一直玩就会卡或死机。总体还算可以几百块钱这样已经不错了我给八十分评价
平板,1,给老爸买的，嗯看电影用买喜欢的，性价比比较高
平板,1,挺好的平板电脑，用来看小说和视频完全够了，做工和质感在这个价位算不错的。
平板,1,送货速度很快，运行流畅不卡，屏幕清晰
平板,1,真是不错，我就是一直都很信赖京东，到目前为止我也只有京东这一个网购平台，所以每次购物都是感觉很愉悦的，谢谢京东，
平板,1,给个五星吧，很多游戏手机都带不起比如说球球大作战卡的要死，其他方面都还好，用电也很慢，可以的。
平板,1,不错，反应还可以，价格波动大
平板,1,就是拿来看视频的，和手机差不多，没什么感觉
平板,1,给爸妈买的，大小合适，携带方便，价格实惠
平板,1,还可以，，老人用，挺好的?，，，，，，，，，，，，，，，
平板,1,平板运行稳定，对比三星之类的，性价比比较高。
平板,1,收到宝贝后就用了，打开手机有40％电量，用完后手机很烫，不知道有的那些说手机不发热人是不是昧着良心说的，其它就还行吧，习惯好评
平板,1,目前挺好的，不知道用用如何，用了几天在评论。
平板,1,运行速度不错 快递小哥给力
平板,1,屏幕清晰度很高，大小正合适，上网很流畅。
平板,1,物流很快，价格划算，可是刚买又降价了
平板,1,不错，做工精美，很薄，手感很好。
平板,1,总的来说这个价位的平板已经够好了 真搞不懂为什么那么多喷子（当然不含有个别真的，一个产品总会有次品这是不可避免的嘛）而有些喷子的评论真是搞笑，误导消费者！
平板,1,好东西！运行速度快，屏幕清晰！物流快，服务好！
平板,1,京东购物很放心，屏幕大而清晰 上网快 既是平版又能通话 一物两用。
平板,1,现在用着挺流畅，不知道以后怎么样，拍照效果也还可以！
平板,1,东西非常好 特别喜欢 下次还要来
平板,1,宝贝很好！！
平板,1,很不错，只是贴膜不能贴好吗？自己贴的实在是难看，毁了一张贴膜
平板,1,支持国产产品，不过有点卡，不太影响游戏的激情，对于这样的价位很值
平板,1,相信华为的牌子已经用上了比较不错，现在比我买的时候涨价了，哈哈赚了几十块。
平板,1,家人用的，我没见到，听说不错
平板,1,不好用，内存小，开关键设置的地方经常会碰到了锁屏，麻烦，太重了
平板,1,质量还不错，挺好用
平板,1,还不错吧，没有想象中大，可能是我个人理解的问题吧，整体还是很好的！
平板,1,整体可以，做工精细，但是背光灯不均匀，底部比较明显，800万像素也低了点
平板,1,很好不错 也很清晰喜欢
平板,1,平板到手喜欢，好用。赠品很实际，物流给力。一次开心的购物。好好好。
平板,1,京东物流够快，送货小哥态度也好，平板用着很好，屏幕非常清晰，用着也很流畅
平板,1,非常喜欢，很棒的手机，支持
平板,1,这个平板质量很好，玩游戏不卡，看视频流畅，这个价位实在太超值了，物流超快，第一天下单，第二天就到了，神速，超赞！！！快递小哥辛苦，谢谢。如果店家能送个贴膜就好了。
平板,1,东西不错，性价比高，但是没有送皮套，有点失望。
平板,1,屏幕8.4寸，是16：9的，这样就可以完全兼容手机应用。但是稍显修长，和印象之中的平板不太一样，打王者荣耀的时候累手。音质好，金属质感不错。
平板,1,到目前为止感觉买对了，到货一看比期待的好。外观设计进步，不像以前的华为那么乡土气了，简约大方，做工在国产机中算比较细，屏幕和苹果清晰度相当，不过宽屏幕在看电影时会比苹果mini更大屏！声音比苹果可牛多了，是立体声哒！emui系统和小米的miui系统一样都是超级超级好用！缺点拍照像素低，但是我一般不用，主要是买给老妈看微信用的。
平板,1,平板电脑很强大，看视频不会发热，游戏玩的少
平板,1,平板车到了用的挺好，支持国产安卓的功能很强大，软件很齐全支持国产
平板,1,到货速度惊人，我己多次在京东购物，我很信得过的京东。
平板,1,很好，一直使用华为的产品
平板,1,用了一段时间了才评论，这是我用过性价比最好的了，配置也没说的，价格合理，麒麟950不比960差到那里，比苹果最近出的iPad7高一万倍，支持华为，支持国产。
平板,1,很好 流畅 音效也不错 棒棒的
平板,1,帮别人买的，快递真快，隔天就收到了。手机真的好大。
平板,1,挺好，就是没有什么赠品
平板,1,虽然物流慢了些，平板还是可以的，这是第一天用暂时没有什么问题。
平板,1,给老公的生日礼物，他自己挑的，非常不错，适合看电影超爽
平板,1,很适合小孩用，一次完美的购物……
平板,1,凌晨订单，晚上货就送到，好快啊！手机不错，屛也大，触摸很灵敏，看视频很流畅、不卡。外观漂亮，也实用。
平板,1,很好，支持国货。。。
平板,1,已经在京东买了好几个了，京东品质值得信赖
平板,1,宝贝已收到，还不错，物流夜给力
平板,1,送货速度还是很快的就是不知道东西怎么样买回老家给妹妹的.
平板,1,这一款性价比超级高，真心不错，续航略差，但对得起这个价位了
平板,1,质优价廉，送货快，送货员态度好
平板,1,M2和M3 考虑了半天还是买了M2 性价比高 一般应用绝对没问题 希望以后用的耐久
平板,1,还可以，运行速度可以，没有指纹不方便
平板,1,非常好，是LTE，实用，华为现在越来越接近美国产品的品质利了，国产产品不再靠低价格吸引消费者，这真是质量的飞跃（我指的是华为p10）
平板,1,华为质量过关
平板,1,给爸爸买的，挺好的！
平板,1,还行吧 感觉有点大
平板,1,非常棒，解码能力很强，什么都能播放，很适合我，观影效果极佳，电量也大
平板,1,太好用了，我一眼就看中了他，感觉比苹果还好看，很喜欢！
平板,1,买给老妈和妹妹看电子书玩游戏用的?8.4寸挺过瘾。就是拍的时候保护套居然没送，哪怕你没货，发别的颜色也行啊，这也太那啥了。京东跟*就差在这
平板,1,999这个价格很不错了，屏幕有待提高。清晰细腻多不够好。
平板,1,指纹解锁很灵敏，不玩游戏，办公用，非常流畅。
平板,1,不错。花了一手机的价钱，买了一个比手机屏大几倍的平板。而且还有护眼功能。对于在信息时代无法离开手机的孩子们来说，假期里最好的陪伴无疑是它了。不是过于大的游戏都十分流畅。玩q q 更是爽的不行。配上32g 的内存卡，一般的应用足以应付。分辨率略低，毕竟价钱有限，不算缺点。顺便提一下快递很是不错，，下单后48小时内收货。
平板,1,总体来说还是可以的?对得起这个价格很薄颜值高是我买它的理由，综上end
平板,1,大品牌有保证，一次愉快的网购!
平板,1,非常不错 把果粉转为花粉 支持华为
平板,1,这是为公司买的，同事说非常好用，准备给老婆也买一个
平板,1,还不错先用，后续再说！
平板,1,很好！送货快！态度好！机子好看好用！
平板,1,平板不错 特别是在这个价位
平板,1,京东自营就是好，质量有保证，而且物流速度够快，晚上十一点下单，第二天中午就能收到。不错！其他物流是没法比的！以后买东西就买京东自营。
平板,1,还是很好的一款，清晰度也很棒，给妈妈买的看电视剧，满意
平板,1,收到刚觉还不错，但不是说送膜和皮套吗？为什么我什么都没有？
平板,1,不错，给孩子买来学习英语用的，到目前为止还很好，没有什么问题。既然是新产品为啥没有屏幕保护膜呢？自己去贴了一个，以前买过的电子产品出厂都有保护膜的。。。
平板,1,不错的一款产品，没有碰触，包装很好！打开用了几天才回复！真的很不错，手感也很好！色彩也不错！孩子很开心！主要是给孩子刷题买的～就是待机时间有点短～看电影的话也就两三个小时吧～不过这个价真的值了！
平板,1,给公司买的，很好，这个型号的机器性价比很高的
平板,1,还可以理解为什么有人会说我们的话。我的生活费都市全部都市全部都市全部都市全部都市全部都市
平板,1,华为大品牌，值得信赖，我家的手机都是华为的，平板屏幕比我想像的大，图像也很清晰，给老人用应该足够了，先用几天，好的话在追评。
平板,1,就这个价格来说，很不错，性价比还可以
平板,1,京东购物实惠～一不小心就买了16部手机，接下来不用再买手机了！_(: 」∠)_嘎？
平板,1,一大推没用的软件，浪费内存，机子倒没什么
平板,1,京东自营到货快品质也不错
平板,1,感觉很好，开机很快
平板,1,总之， 国货做得很不错了，支持。
平板,1,还不错的屏幕跟音质，cpu算还过得去吧，这价位买不到心水的ipad，只能在小米跟这个之间挑了，立体喇叭也不错
平板,1,好好好，好好好，好好好！好好好
平板,1,用起来挺流畅的，物有所值
平板,1,东西全新原装，送货快，服务态度好，没的说。重点说产品吧，首先，就是一个大华为手机(我用华为p9plus)，外观做工挺好，home 键像p10的，系统基本一样，功能也都一样(电话，蓝牙，wifi等)，操作没不适，开机直接更新了系统，外放音质很好，触屏操作手感也与手机无异，拖影没感觉。这么说吧，如果你接受华为p9/p10，那没理由不接受m3。我这台问题还是有的，1，在平放状态下，触屏功能有点乱，就是触屏功能不正常，不太容易描述，但奇怪的是，只有在平放状态下才会，有一点斜度就一切正常，这让我也不知道说什么了，好在不会根本上影响使用。这个问题看前面的评论也没看到。2，其他评论也提到的几个，充电不是快充口，没有耳机听筒(电话只能外放或耳机)，没送耳机。
平板,1,做工精细，能与平果pk，续航能力可以，就是配置底了点，总之是可以了，性价比高。
平板,1,非常值得信赖看电视清透无暇大家可以去买
平板,1,东西不错，就是分辨率有点低，总体来说还行
平板,1,京东速度超快，正在用，感觉就是一部大屏手机。
平板,1,不错大品牌！值得信赖 京东送货快
平板,1,非常不错的华为平板 值得拥有
平板,1,又一次购买，代朋友买的，比较满意，华为品质还是不错的，～～～～
平板,1,一直使用荣耀X1，现在升级x2，支持华为，好用
平板,1,非常愉快的一次购物，打王者一点都不卡????
平板,1,运行速度快，一键快速返回、退出，非常人性化，非常好用。是给家里老人买的，老人之间也聊微信，都是七、八十岁了。之前老人要苹果，因为聊天的好友用的都是苹果，在我的劝导之下改买了华为M3。结果很满意，因为之前老人也是用的安卓平板，所以上手不用重新学。平板比一般的8寸小巧，更显精致，拿在手里也不会很笨拙。之前那个平板老人一只手拿比较费劲，现在轻松多了。M3的声音也很大，老人天天挺在线小说，用之前的平板一直说声音太小，这也重新购买平板的最重要因素。买了华为M3问题完美解决，必须给满分！
平板,1,京东快递就是快，平板很不错，用了些天了，没有出现任何问题，希望以后也没问题
平板,1,手机屏幕大，看视频方便
平板,1,平板不错，配置挺高，用着挺流畅，屏幕2K的挺清晰，照相也不错
平板,1,东西整体性能不错，特别是音乐和视频，非常棒，办公软件也比较好用，文档和表格能满足基本需要，本人不玩游戏，网上说的拖影确实存在，希望以后的产品有所改进
平板,1,非常好用，屏幕清晰，哈曼卡顿好，就是保护膜难贴
平板,1,速度挺快的，华为品质杠杠的
平板,1,网速特别好质量也可以电也经用
平板,1,平板收到，除了内存小了点，其它还算满意。唯一不爽的就是前脚下单，后脚就降价。续航可以，充满电用一天没问题。只是眼睛受不了。
平板,1,上次买部不带打电话功能，刚好这次618京东做促销又买打电话功能m3平板电脑，质量一级棒，做工挺好的，就是没听筒，自营送货就是快上午下单下午到，
平板,1,挺好的，电池也很耐用。
平板,1,国产品牌质量不错，价格有优势，给老人买的，用的挺好。
平板,1,多次购买华为平板电脑了，非常好！稳定顺畅！
平板,1,用安兔兔跑了下分，大概在95000左右，性能还是可以的。搭配ie80 看视频体验非常好，不得不赞一下华为m8 的音效，不愧是哈曼卡顿调音认证的。创新的home 键设计非常魅族，魅友转过来的话，适应过程会很快。打自由之战基本不卡，发热控制的也很不错哦！！！
平板,1,屏幕清晰度不太好，存储空间较小，不过可以加TF卡，还在试用
平板,1,挺好的挺好挺好挺好挺好挺好挺好挺好挺好挺好挺好挺好挺好挺好挺好
平板,1,m3总体来说，非常棒，评论里面说的拖影确实是有，我现在是EMUI5.0，图片包括弹幕是存在拖影的，我平时是关闭弹幕看的，拖影很伤眼睛！！但是m3给我的感觉很值，玩游戏不卡，屏幕很大！
平板,1,外观非常漂亮，拿在手上也特别轻巧，系统运行很流畅。玩游戏很给力！这个价位的平板电脑性价比真的是非常好！值得购买！
平板,1,现在用了这么长时间还可以
平板,1,主要用来给小孩看电视，没怎么用其它的功能，具体好不好还不清楚，能打电话还是不错的，关键时可以当手机用
平板,1,不错，很流畅，好用
平板,1,东西非常好，物流也很快。这次购物很满意。在京东买了好几次东西了，都很不错。尤其是自营的，很有保障。用一段时间后再来追加评论。目前还是不错的。
平板,1,能打电话的平板，速度挺快的，看视频很过瘾，外观漂亮，支持国货。就是外出携带有些不方便，适合在家使用
平板,1,一直比较支持国货，华为还是很靠谱的
平板,1,给父母拍的，很喜欢?。手机速度不是很快，不过这个价格已经可以了。华为千元机拍照都差别不大。重要的是，现在京东快递服务不如以前了。快递员给你打个电话，就把货放在邮政代收点了。居然像手机这样的也放到外面的快递货堆上。
平板,1,很好非常好，
平板,1,华为平板 真的很不错 信号好 影响也好
平板,1,不错，同事都说不错，超出预想范围，好评
平板,1,相信华为，一直用的华为。
平板,1,大小合适，方便携带
平板,1,感觉挺好用的，就是屏幕小一点，有时候触碰不是非常灵敏，刚用具有些卡，但是活动时买的，这个价位就不错了，可以。
平板,1,很不错。。。。。。。。。。
